"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"USDT","","2024-06-24 20:07:19","DEBIT","5.32000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","5.32000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","5.65250000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","6.31750000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","6.65000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","6.65000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","8.31250000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","8.97750000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","8.97750000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","15.96000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","22.61000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","22.61000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","27.93000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","31.25500000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","31.58750000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","33.25000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","40.89750000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","46.21750000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","92.10250000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","94.43000000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","113.38250000","","","","","",""
"USDT","","2024-06-24 20:07:19","DEBIT","2191.84000000","","","","","",""
"ETH","","2024-06-24 20:07:20","DEBIT","0.80000632","","","","","",""
"ETH","","2024-06-25 06:04:15","CREDIT","0.24085632","","","","","",""
"USDT","","2024-06-25 06:04:16","CREDIT","977.32900000","","","","","",""
"ETH","","2024-06-25 06:04:16","DEBIT","0.29000000","","","","","",""
"USDT","","2024-06-25 06:04:16","EXCHANGE_FEE","0.97732900","","","","","",""
"USDT","","2024-06-25 06:09:15","CREDIT","544.01255084","","","","","",""
"USDT","","2024-06-25 08:52:58","DEBIT","544.01255084","","","","","",""
"ETH","","2024-06-25 08:53:35","CREDIT","0.24500000","","","","","",""
"ETH","","2024-06-25 08:53:35","EXCHANGE_FEE","0.00024500","","","","","",""
"ETH","","2024-06-25 08:53:35","DEBIT","0.24085775","","","","","",""
"USDT","","2024-06-25 08:53:35","DEBIT","821.58300000","","","","","",""
"USDT","","2024-06-25 08:55:23","CREDIT","406.33668634","","","","","",""
"ETH","","2024-06-25 08:55:24","CREDIT","0.20000000","","","","","",""
"ETH","","2024-06-25 08:55:24","EXCHANGE_FEE","0.00020000","","","","","",""
"USDT","","2024-06-25 08:55:24","DEBIT","670.86800000","","","","","",""
"USDT","","2024-06-25 09:50:18","CREDIT","675.32400000","","","","","",""
"ETH","","2024-06-25 09:50:18","DEBIT","0.19980000","","","","","",""
"USDT","","2024-06-25 09:50:18","EXCHANGE_FEE","0.67532400","","","","","",""
"USDT","","2024-06-25 09:50:19","DEBIT","406.36421232","","","","","",""
"ETH","","2024-06-25 11:05:56","CREDIT","0.70000000","","","","","",""
"USDT","","2024-06-25 11:05:57","CREDIT","2367.70100000","","","","","",""
"ETH","","2024-06-25 11:05:57","DEBIT","0.70000000","","","","","",""
"USDT","","2024-06-25 11:05:57","EXCHANGE_FEE","2.36770100","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.67150000","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.02140000","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.01740000","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.00310000","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.00290000","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.00190000","","","","","",""
"ETH","","2024-06-25 15:18:32","CREDIT","0.00180000","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00000180","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00000190","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00000290","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00000310","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00001740","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00002140","","","","","",""
"ETH","","2024-06-25 15:18:32","EXCHANGE_FEE","0.00067150","","","","","",""
"ETH","","2024-06-25 15:18:32","DEBIT","0.70000685","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","6.14352600","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","6.48498500","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","9.89778700","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","10.58064100","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","59.38776600","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","73.03991200","","","","","",""
"USDT","","2024-06-25 15:18:32","DEBIT","2291.93022500","","","","","",""
"USDT","","2024-06-25 19:14:45","CREDIT","2387.33600000","","","","","",""
"ETH","","2024-06-25 19:14:45","CREDIT","0.67661670","","","","","",""
"ETH","","2024-06-25 19:14:45","DEBIT","0.70000000","","","","","",""
"USDT","","2024-06-25 19:14:45","EXCHANGE_FEE","2.38733600","","","","","",""
"ETH","","2024-06-26 10:06:44","CREDIT","0.68000000","","","","","",""
"ETH","","2024-06-26 10:06:44","EXCHANGE_FEE","0.00068000","","","","","",""
"ETH","","2024-06-26 10:06:44","DEBIT","0.67663765","","","","","",""
"USDT","","2024-06-26 10:06:44","DEBIT","2295.68000000","","","","","",""
"USDT","","2024-06-26 10:10:02","CREDIT","2113.06673261","","","","","",""
"ETH","","2024-06-26 10:10:02","CREDIT","0.70000000","","","","","",""
"ETH","","2024-06-26 10:10:02","EXCHANGE_FEE","0.00070000","","","","","",""
"USDT","","2024-06-26 10:10:02","DEBIT","2361.59000000","","","","","",""
"USDT","","2024-06-26 20:00:53","CREDIT","2387.00000000","","","","","",""
"ETH","","2024-06-26 20:00:53","DEBIT","0.70000000","","","","","",""
"USDT","","2024-06-26 20:00:53","EXCHANGE_FEE","2.38700000","","","","","",""
"USDT","","2024-06-26 20:00:54","DEBIT","2113.31131229","","","","","",""
"USDC","","2024-07-05 09:09:11","CREDIT","292.00000000","","","","","",""
"USDT","","2024-07-05 09:09:11","DEBIT","292.05840000","","","","","",""
"USDC","","2024-07-05 09:12:26","CREDIT","1168.00000000","","","","","",""
"ETH","","2024-07-05 09:12:26","CREDIT","0.28840000","","","","","",""
"ETH","","2024-07-05 09:12:26","CREDIT","0.22720000","","","","","",""
"ETH","","2024-07-05 09:12:26","EXCHANGE_FEE","0.00021584","","","","","",""
"ETH","","2024-07-05 09:12:26","EXCHANGE_FEE","0.00027398","","","","","",""
"USDC","","2024-07-05 09:12:26","DEBIT","643.24409600","","","","","",""
"USDC","","2024-07-05 09:12:26","DEBIT","816.51231200","","","","","",""
"USDC","","2024-07-05 10:20:58","CREDIT","1500.88396500","","","","","",""
"USDC","","2024-07-05 10:20:58","CREDIT","1.75029600","","","","","",""
"ETH","","2024-07-05 10:20:58","DEBIT","0.00060000","","","","","",""
"USDC","","2024-07-05 10:20:58","EXCHANGE_FEE","0.00166278","","","","","",""
"ETH","","2024-07-05 10:20:58","DEBIT","0.51450000","","","","","",""
"USDC","","2024-07-05 10:20:58","EXCHANGE_FEE","1.42583977","","","","","",""
"USDC","","2024-07-05 10:20:59","DEBIT","1168.02212169","","","","","",""
"ETH","","2024-07-06 12:34:09","CREDIT","0.39998982","","","","","",""
"USDC","","2024-07-06 12:34:10","CREDIT","1081.06200000","","","","","",""
"USDC","","2024-07-06 12:34:10","CREDIT","120.11800000","","","","","",""
"ETH","","2024-07-06 12:34:10","DEBIT","0.04000000","","","","","",""
"USDC","","2024-07-06 12:34:10","EXCHANGE_FEE","0.11411210","","","","","",""
"ETH","","2024-07-06 12:34:10","DEBIT","0.36000000","","","","","",""
"USDC","","2024-07-06 12:34:10","EXCHANGE_FEE","1.02700890","","","","","",""
"ETH","","2024-07-07 16:09:29","CREDIT","0.26700000","","","","","",""
"ETH","","2024-07-07 16:09:29","CREDIT","0.06410000","","","","","",""
"ETH","","2024-07-07 16:09:29","CREDIT","0.04300000","","","","","",""
"ETH","","2024-07-07 16:09:29","CREDIT","0.03090000","","","","","",""
"ETH","","2024-07-07 16:09:29","EXCHANGE_FEE","0.00002936","","","","","",""
"ETH","","2024-07-07 16:09:29","EXCHANGE_FEE","0.00004085","","","","","",""
"ETH","","2024-07-07 16:09:29","EXCHANGE_FEE","0.00006090","","","","","",""
"ETH","","2024-07-07 16:09:29","EXCHANGE_FEE","0.00025365","","","","","",""
"USDC","","2024-07-07 16:09:29","DEBIT","91.89938100","","","","","",""
"USDC","","2024-07-07 16:09:29","DEBIT","127.88587000","","","","","",""
"USDC","","2024-07-07 16:09:29","DEBIT","190.63981000","","","","","",""
"USDC","","2024-07-07 16:09:29","DEBIT","794.08203000","","","","","",""
"ETH","","2024-07-07 16:09:30","DEBIT","0.40001009","","","","","",""
"USDC","","2024-07-07 16:10:45","CREDIT","1370.62453724","","","","","",""
"ETH","","2024-07-07 16:10:46","CREDIT","0.30040000","","","","","",""
"ETH","","2024-07-07 16:10:46","CREDIT","0.22760000","","","","","",""
"ETH","","2024-07-07 16:10:46","CREDIT","0.04300000","","","","","",""
"ETH","","2024-07-07 16:10:46","EXCHANGE_FEE","0.00004085","","","","","",""
"ETH","","2024-07-07 16:10:46","EXCHANGE_FEE","0.00021622","","","","","",""
"ETH","","2024-07-07 16:10:46","EXCHANGE_FEE","0.00028538","","","","","",""
"USDC","","2024-07-07 16:10:46","DEBIT","127.97703000","","","","","",""
"USDC","","2024-07-07 16:10:46","DEBIT","677.38767200","","","","","",""
"USDC","","2024-07-07 16:10:46","DEBIT","894.05949200","","","","","",""
"USDC","","2024-07-07 18:29:01","CREDIT","1704.90886800","","","","","",""
"USDC","","2024-07-07 18:29:01","CREDIT","11.07861400","","","","","",""
"USDC","","2024-07-07 18:29:01","CREDIT","5.68901800","","","","","",""
"ETH","","2024-07-07 18:29:01","DEBIT","0.00190000","","","","","",""
"ETH","","2024-07-07 18:29:01","DEBIT","0.00370000","","","","","",""
"USDC","","2024-07-07 18:29:01","EXCHANGE_FEE","0.00540457","","","","","",""
"USDC","","2024-07-07 18:29:01","EXCHANGE_FEE","0.01052468","","","","","",""
"ETH","","2024-07-07 18:29:01","DEBIT","0.56940000","","","","","",""
"USDC","","2024-07-07 18:29:01","EXCHANGE_FEE","1.61966342","","","","","",""
"USDC","","2024-07-07 18:29:02","DEBIT","1370.67473144","","","","","",""
"USDC","","2024-07-08 10:12:54","CREDIT","755.75096000","","","","","",""
"USDC","","2024-07-08 10:12:54","CREDIT","383.08372200","","","","","",""
"USDC","","2024-07-08 10:12:54","CREDIT","86.04838200","","","","","",""
"ETH","","2024-07-08 10:12:54","CREDIT","0.39993730","","","","","",""
"ETH","","2024-07-08 10:12:54","DEBIT","0.02810000","","","","","",""
"USDC","","2024-07-08 10:12:54","EXCHANGE_FEE","0.08174596","","","","","",""
"ETH","","2024-07-08 10:12:54","DEBIT","0.12510000","","","","","",""
"ETH","","2024-07-08 10:12:54","DEBIT","0.24680000","","","","","",""
"USDC","","2024-07-08 10:12:54","EXCHANGE_FEE","0.36392954","","","","","",""
"USDC","","2024-07-08 10:12:54","EXCHANGE_FEE","0.71796341","","","","","",""
"ETH","","2024-07-08 10:58:11","CREDIT","0.23610000","","","","","",""
"ETH","","2024-07-08 10:58:11","CREDIT","0.16490000","","","","","",""
"ETH","","2024-07-08 10:58:11","EXCHANGE_FEE","0.00016490","","","","","",""
"ETH","","2024-07-08 10:58:11","EXCHANGE_FEE","0.00023610","","","","","",""
"USDC","","2024-07-08 10:58:11","DEBIT","497.17350000","","","","","",""
"USDC","","2024-07-08 10:58:11","DEBIT","711.84150000","","","","","",""
"ETH","","2024-07-08 10:58:12","DEBIT","0.39993730","","","","","",""
"USDC","","2024-07-10 14:00:15","CREDIT","1242.62000000","","","","","",""
"USDC","","2024-07-10 14:00:15","CREDIT","127.36732000","","","","","",""
"USDC","","2024-07-10 14:00:15","CREDIT","27.95895000","","","","","",""
"ETH","","2024-07-10 14:00:15","CREDIT","0.44933830","","","","","",""
"ETH","","2024-07-10 14:00:15","DEBIT","0.00900000","","","","","",""
"USDC","","2024-07-10 14:00:15","EXCHANGE_FEE","0.02656100","","","","","",""
"ETH","","2024-07-10 14:00:15","DEBIT","0.04100000","","","","","",""
"USDC","","2024-07-10 14:00:15","EXCHANGE_FEE","0.12099895","","","","","",""
"ETH","","2024-07-10 14:00:15","DEBIT","0.40000000","","","","","",""
"USDC","","2024-07-10 14:00:15","EXCHANGE_FEE","1.18048900","","","","","",""
"ETH","","2024-07-15 06:38:30","CREDIT","0.45000000","","","","","",""
"ETH","","2024-07-15 06:38:30","EXCHANGE_FEE","0.00042750","","","","","",""
"ETH","","2024-07-15 06:38:30","DEBIT","0.44943901","","","","","",""
"USDC","","2024-07-15 06:38:30","DEBIT","1512.06300000","","","","","",""
"USDC","","2024-07-15 17:07:42","CREDIT","899.14255200","","","","","",""
"USDC","","2024-07-15 17:07:42","CREDIT","99.90649200","","","","","",""
"ETH","","2024-07-15 17:07:42","CREDIT","0.29386651","","","","","",""
"ETH","","2024-07-15 17:07:42","DEBIT","0.02940000","","","","","",""
"USDC","","2024-07-15 17:07:42","EXCHANGE_FEE","0.09491117","","","","","",""
"ETH","","2024-07-15 17:07:42","DEBIT","0.26460000","","","","","",""
"USDC","","2024-07-15 17:07:42","EXCHANGE_FEE","0.85418542","","","","","",""
"ETH","","2024-07-25 04:08:32","CREDIT","0.30000000","","","","","",""
"ETH","","2024-07-25 04:08:32","EXCHANGE_FEE","0.00030000","","","","","",""
"ETH","","2024-07-25 04:08:32","DEBIT","0.29401189","","","","","",""
"USDC","","2024-07-25 04:08:32","DEBIT","940.50000000","","","","","",""
"ETH","","2024-07-26 18:13:48","CREDIT","0.19431189","","","","","",""
"USDC","","2024-07-26 18:13:49","CREDIT","325.89000000","","","","","",""
"USDC","","2024-07-26 18:13:49","CREDIT","226.16696600","","","","","",""
"USDC","","2024-07-26 18:13:49","CREDIT","99.72234000","","","","","",""
"ETH","","2024-07-26 18:13:49","DEBIT","0.03060000","","","","","",""
"ETH","","2024-07-26 18:13:49","DEBIT","0.06940000","","","","","",""
"USDC","","2024-07-26 18:13:49","EXCHANGE_FEE","0.09473622","","","","","",""
"ETH","","2024-07-26 18:13:49","DEBIT","0.10000000","","","","","",""
"USDC","","2024-07-26 18:13:49","EXCHANGE_FEE","0.21485862","","","","","",""
"USDC","","2024-07-26 18:13:49","EXCHANGE_FEE","0.30959550","","","","","",""
"ETH","","2024-07-26 18:14:17","CREDIT","0.15000000","","","","","",""
"ETH","","2024-07-26 18:14:29","CREDIT","0.05000000","","","","","",""
"ETH","","2024-07-27 21:58:49","DEBIT","0.15000000","","","","","",""
"ETH","","2024-07-27 22:00:08","CREDIT","0.02000000","","","","","",""
"USDC","","2024-07-27 22:00:09","CREDIT","65.67200000","","","","","",""
"ETH","","2024-07-27 22:00:09","DEBIT","0.02000000","","","","","",""
"USDC","","2024-07-27 22:00:09","EXCHANGE_FEE","0.06238840","","","","","",""
"ETH","","2024-07-27 22:00:33","CREDIT","0.03000000","","","","","",""
"ETH","","2024-07-27 22:00:56","CREDIT","0.01000000","","","","","",""
"ETH","","2024-07-27 22:01:03","CREDIT","0.01000000","","","","","",""
"ETH","","2024-07-27 22:01:22","CREDIT","0.03000000","","","","","",""
"ETH","","2024-07-27 22:02:00","CREDIT","0.01000000","","","","","",""
"ETH","","2024-07-27 22:02:19","CREDIT","0.01000000","","","","","",""
"ETH","","2024-07-27 22:03:29","CREDIT","0.02000000","","","","","",""
"USDC","","2024-07-28 01:45:08","CREDIT","0.06238840","","","","","",""
"BNB","","2024-07-28 01:45:08","DEBIT","0.00008025","","","","","",""
"ETH","","2024-07-28 08:50:25","DEBIT","0.01000000","","","","","",""
"ETH","","2024-07-28 08:50:25","DEBIT","0.01000000","","","","","",""
"ETH","","2024-07-28 08:50:25","DEBIT","0.01000000","","","","","",""
"ETH","","2024-07-28 08:50:25","DEBIT","0.03000000","","","","","",""
"ETH","","2024-07-28 08:50:26","DEBIT","0.01000000","","","","","",""
"ETH","","2024-07-28 08:50:26","DEBIT","0.02000000","","","","","",""
"ETH","","2024-07-28 08:50:26","DEBIT","0.03000000","","","","","",""
"ETH","","2024-07-28 08:50:26","DEBIT","0.05000000","","","","","",""
"ETH","","2024-07-28 08:51:04","CREDIT","0.10000000","","","","","",""
"ETH","","2024-07-28 08:51:04","CREDIT","0.10000000","","","","","",""
"ETH","","2024-07-28 08:51:04","CREDIT","0.01400000","","","","","",""
"ETH","","2024-07-28 08:51:04","CREDIT","0.00200000","","","","","",""
"ETH","","2024-07-28 08:51:04","EXCHANGE_FEE","0.00000190","","","","","",""
"ETH","","2024-07-28 08:51:04","EXCHANGE_FEE","0.00001330","","","","","",""
"ETH","","2024-07-28 08:51:04","EXCHANGE_FEE","0.00009500","","","","","",""
"ETH","","2024-07-28 08:51:04","EXCHANGE_FEE","0.00009500","","","","","",""
"ETH","","2024-07-28 08:51:04","DEBIT","0.21435039","","","","","",""
"USDC","","2024-07-28 08:51:04","DEBIT","6.45100000","","","","","",""
"USDC","","2024-07-28 08:51:04","DEBIT","45.15840000","","","","","",""
"USDC","","2024-07-28 08:51:04","DEBIT","322.54100000","","","","","",""
"USDC","","2024-07-28 08:51:04","DEBIT","322.55100000","","","","","",""
"ETH","","2024-07-28 21:44:44","CREDIT","0.14855559","","","","","",""
"USDC","","2024-07-28 21:44:45","CREDIT","489.64500000","","","","","",""
"ETH","","2024-07-28 21:44:45","DEBIT","0.15000000","","","","","",""
"USDC","","2024-07-28 21:44:45","EXCHANGE_FEE","0.46516275","","","","","",""
"ETH","","2024-07-28 21:45:41","CREDIT","0.05000000","","","","","",""
"ETH","","2024-07-28 21:45:57","CREDIT","0.05000000","","","","","",""
"ETH","","2024-07-28 21:46:06","CREDIT","0.05000000","","","","","",""
"ETH","","2024-07-28 21:47:34","CREDIT","0.10000000","","","","","",""
"USDC","","2024-07-29 02:49:35","CREDIT","166.25000000","","","","","",""
"ETH","","2024-07-29 02:49:35","DEBIT","0.05000000","","","","","",""
"USDC","","2024-07-29 02:49:35","EXCHANGE_FEE","0.16625000","","","","","",""
"USDC","","2024-07-29 04:04:38","CREDIT","168.00000000","","","","","",""
"ETH","","2024-07-29 04:04:38","DEBIT","0.05000000","","","","","",""
"USDC","","2024-07-29 04:04:38","EXCHANGE_FEE","0.16800000","","","","","",""
"ETH","","2024-07-29 16:46:13","DEBIT","0.05000000","","","","","",""
"ETH","","2024-07-29 16:46:13","DEBIT","0.10000000","","","","","",""
"ETH","","2024-07-29 16:48:14","CREDIT","0.15000000","","","","","",""
"USDC","","2024-07-29 16:48:15","CREDIT","328.92746800","","","","","",""
"USDC","","2024-07-29 16:48:15","CREDIT","162.49952000","","","","","",""
"ETH","","2024-07-29 16:48:15","DEBIT","0.04960000","","","","","",""
"ETH","","2024-07-29 16:48:15","DEBIT","0.10040000","","","","","",""
"USDC","","2024-07-29 16:48:15","EXCHANGE_FEE","0.15437454","","","","","",""
"USDC","","2024-07-29 16:48:15","EXCHANGE_FEE","0.31248109","","","","","",""
"ETH","","2024-07-30 20:11:04","CREDIT","0.09600000","","","","","",""
"ETH","","2024-07-30 20:11:04","CREDIT","0.00200000","","","","","",""
"ETH","","2024-07-30 20:11:04","CREDIT","0.00200000","","","","","",""
"ETH","","2024-07-30 20:11:04","EXCHANGE_FEE","0.00000190","","","","","",""
"ETH","","2024-07-30 20:11:04","EXCHANGE_FEE","0.00000190","","","","","",""
"ETH","","2024-07-30 20:11:04","EXCHANGE_FEE","0.00009120","","","","","",""
"USDC","","2024-07-30 20:11:04","DEBIT","6.48100000","","","","","",""
"USDC","","2024-07-30 20:11:04","DEBIT","6.48132000","","","","","",""
"USDC","","2024-07-30 20:11:04","DEBIT","311.11680000","","","","","",""
"ETH","","2024-07-30 20:11:05","DEBIT","0.08991792","","","","","",""
"ETH","","2024-07-30 20:14:13","CREDIT","0.30000000","","","","","",""
"ETH","","2024-07-30 20:14:13","EXCHANGE_FEE","0.00028500","","","","","",""
"ETH","","2024-07-30 20:14:13","DEBIT","0.29971500","","","","","",""
"USDC","","2024-07-30 20:14:13","DEBIT","974.77800000","","","","","",""
"ETH","","2024-07-30 20:20:27","CREDIT","0.21001292","","","","","",""
"USDC","","2024-07-30 20:22:03","CREDIT","718.30000000","","","","","",""
"ETH","","2024-07-30 20:22:03","DEBIT","0.22000000","","","","","",""
"USDC","","2024-07-30 20:22:03","EXCHANGE_FEE","0.71830000","","","","","",""
"ETH","","2024-07-30 20:24:04","CREDIT","0.05000000","","","","","",""
"ETH","","2024-07-30 20:24:12","CREDIT","0.05000000","","","","","",""
"ETH","","2024-07-30 20:24:47","CREDIT","0.10000000","","","","","",""
"USDC","","2024-07-31 00:56:23","CREDIT","164.25000000","","","","","",""
"ETH","","2024-07-31 00:56:23","DEBIT","0.05000000","","","","","",""
"USDC","","2024-07-31 00:56:23","EXCHANGE_FEE","0.16425000","","","","","",""
"USDC","","2024-07-31 02:26:08","CREDIT","164.75000000","","","","","",""
"ETH","","2024-07-31 02:26:08","DEBIT","0.05000000","","","","","",""
"USDC","","2024-07-31 02:26:08","EXCHANGE_FEE","0.16475000","","","","","",""
"USDC","","2024-07-31 05:52:51","CREDIT","330.60000000","","","","","",""
"ETH","","2024-07-31 05:52:51","DEBIT","0.10000000","","","","","",""
"USDC","","2024-07-31 05:52:51","EXCHANGE_FEE","0.33060000","","","","","",""
"ETH","","2024-08-01 05:53:57","CREDIT","0.41500000","","","","","",""
"ETH","","2024-08-01 05:53:57","EXCHANGE_FEE","0.00039425","","","","","",""
"USDC","","2024-08-01 05:53:57","DEBIT","1320.36815000","","","","","",""
"ETH","","2024-08-01 05:53:58","DEBIT","0.41460575","","","","","",""
"ETH","","2024-08-01 13:58:35","CREDIT","0.10000000","","","","","",""
"ETH","","2024-08-01 13:58:53","CREDIT","0.10000000","","","","","",""
"ETH","","2024-08-01 15:31:14","DEBIT","0.00000160","","","","","",""
"ETH","","2024-08-01 15:31:14","DEBIT","0.09999840","","","","","",""
"ETH","","2024-08-01 15:31:14","DEBIT","0.10000000","","","","","",""
"USDC","","2024-08-01 15:34:52","CREDIT","1484.59355133","","","","","",""
"ETH","","2024-08-01 15:34:53","CREDIT","0.29910000","","","","","",""
"ETH","","2024-08-01 15:34:53","CREDIT","0.18000000","","","","","",""
"ETH","","2024-08-01 15:34:53","CREDIT","0.12090000","","","","","",""
"ETH","","2024-08-01 15:34:53","EXCHANGE_FEE","0.00011486","","","","","",""
"ETH","","2024-08-01 15:34:53","EXCHANGE_FEE","0.00017100","","","","","",""
"ETH","","2024-08-01 15:34:53","EXCHANGE_FEE","0.00028415","","","","","",""
"ETH","","2024-08-01 15:34:53","DEBIT","0.00441419","","","","","",""
"USDC","","2024-08-01 15:34:53","DEBIT","376.16826000","","","","","",""
"USDC","","2024-08-01 15:34:53","DEBIT","560.03580000","","","","","",""
"USDC","","2024-08-01 15:34:53","DEBIT","930.61375800","","","","","",""
"USDC","","2024-08-01 18:42:44","CREDIT","1587.19583100","","","","","",""
"USDC","","2024-08-01 18:42:44","CREDIT","99.59963400","","","","","",""
"USDC","","2024-08-01 18:42:44","CREDIT","74.31403700","","","","","",""
"USDC","","2024-08-01 18:42:44","CREDIT","73.69995200","","","","","",""
"ETH","","2024-08-01 18:42:44","DEBIT","0.02390000","","","","","",""
"ETH","","2024-08-01 18:42:44","DEBIT","0.02410000","","","","","",""
"ETH","","2024-08-01 18:42:44","DEBIT","0.03230000","","","","","",""
"USDC","","2024-08-01 18:42:44","EXCHANGE_FEE","0.07001495","","","","","",""
"USDC","","2024-08-01 18:42:44","EXCHANGE_FEE","0.07059834","","","","","",""
"USDC","","2024-08-01 18:42:44","EXCHANGE_FEE","0.09461965","","","","","",""
"USDC","","2024-08-01 18:42:44","DEBIT","0.10262538","","","","","",""
"ETH","","2024-08-01 18:42:44","DEBIT","0.51470000","","","","","",""
"USDC","","2024-08-01 18:42:44","EXCHANGE_FEE","1.50783604","","","","","",""
"USDC","","2024-08-01 18:42:44","DEBIT","1484.59355133","","","","","",""
"ETH","","2024-08-02 16:26:29","CREDIT","0.10000000","","","","","",""
"ETH","","2024-08-02 16:26:29","EXCHANGE_FEE","0.00009500","","","","","",""
"USDC","","2024-08-02 16:26:29","DEBIT","302.28600000","","","","","",""
"USDC","","2024-08-02 16:26:39","CREDIT","239.27066364","","","","","",""
"USDC","","2024-08-02 16:26:50","CREDIT","299.50000000","","","","","",""
"USDC","","2024-08-02 16:28:29","CREDIT","435.00000000","","","","","",""
"USDC","","2024-08-02 16:28:42","CREDIT","442.50000000","","","","","",""
"ETH","","2024-08-02 18:50:40","CREDIT","0.10000000","","","","","",""
"ETH","","2024-08-02 18:50:40","EXCHANGE_FEE","0.00010000","","","","","",""
"USDC","","2024-08-02 18:50:40","DEBIT","301.00000000","","","","","",""
"ETH","","2024-08-02 19:41:12","CREDIT","0.10000000","","","","","",""
"ETH","","2024-08-02 19:41:12","EXCHANGE_FEE","0.00010000","","","","","",""
"USDC","","2024-08-02 19:41:12","DEBIT","299.50000000","","","","","",""
"ETH","","2024-08-02 21:47:10","CREDIT","0.00027920","","","","","",""
"ETH","","2024-08-03 00:55:33","CREDIT","0.15000000","","","","","",""
"ETH","","2024-08-03 00:55:33","DEBIT","4E-8","","","","","",""
"ETH","","2024-08-03 00:55:33","EXCHANGE_FEE","0.00015000","","","","","",""
"ETH","","2024-08-03 00:55:33","DEBIT","0.00027920","","","","","",""
"USDC","","2024-08-03 00:55:33","DEBIT","442.50000000","","","","","",""
"ETH","","2024-08-03 07:30:23","CREDIT","0.00042924","","","","","",""
"USDC","","2024-08-03 15:54:59","DEBIT","0.53282720","","","","","",""
"USDC","","2024-08-03 15:54:59","DEBIT","434.46717280","","","","","",""
"ETH","","2024-08-03 15:55:00","DEBIT","9E-8","","","","","",""
"ETH","","2024-08-03 15:55:00","DEBIT","0.00042915","","","","","",""
"USDC","","2024-08-03 15:55:27","CREDIT","74.47209750","","","","","",""
"ETH","","2024-08-03 15:55:28","CREDIT","0.02500000","","","","","",""
"ETH","","2024-08-03 15:55:28","DEBIT","9E-8","","","","","",""
"ETH","","2024-08-03 15:55:28","EXCHANGE_FEE","0.00002375","","","","","",""
"USDC","","2024-08-03 15:55:28","DEBIT","73.73000000","","","","","",""
"USDC","","2024-08-03 15:55:40","CREDIT","72.38290250","","","","","",""
"USDC","","2024-08-03 15:55:57","CREDIT","145.25000000","","","","","",""
"ETH","","2024-08-03 16:17:02","CREDIT","0.02500000","","","","","",""
"ETH","","2024-08-03 16:17:02","EXCHANGE_FEE","0.00002500","","","","","",""
"USDC","","2024-08-03 16:17:02","DEBIT","73.12500000","","","","","",""
"ETH","","2024-08-03 17:18:29","CREDIT","0.05000000","","","","","",""
"ETH","","2024-08-03 17:18:29","EXCHANGE_FEE","0.00005000","","","","","",""
"USDC","","2024-08-03 17:18:29","DEBIT","145.25000000","","","","","",""
